accruedSeasons,addNames,ageSignWaiver,ageSignelFa,alert,birthCity,birthCountry,birthDate,birthStateProvince,careerTeamId,centralRegistryPosition,clubElecArb,currentTeamId,dateOfDeath,ddaId,deceased,epPlayerId,faGroupAfterSeason,firstName,firstSignedByTeamId,freeAgentGroup,fullName,group5Election,group5SeasonsEarned,group6Proration,group6SeasonsEarned,groupsEarnedThruSeason,height,hofInductionYear,homeTown,id,iihfHofInductionYear,inHockeyHof,inIihfHof,inTop100Alltime,inUsHockeyHof,isDefected,isDeleted,isJunior,isRetired,isRookie,isSuspended,lastAmateurLeagueId,lastAmateurTeamId,lastNHLTeamId,lastName,loanCapException,longTermInjury,message,middleName,nationality,nhlExperience,onRoster,platformYear,position,prName,prStat,proYearReduction,reentryWaivers,rosterSpecialCode,salaryArbitrationExp,shootsCatches,sweaterNumber,updateTimestamp,usHofInductionYear,vetCapExcptn,waiverAmount,waiverDraft,waiverStatus,weight,yearsPro
,,,,N,Englewood,USA,1996-06-12,NJ,,R,N,10,,26258.0,False,191113.0,,John,,,John Piccinich,N,,,,,72.0,,,8478033,,,0,0,,N,N,N,,Y,N,83.0,7253.0,10,Piccinich,N,N,,,USA,,N,,R,John Piccinich,7,,N,,,R,,2016-08-29T11:59:27,,N,,,N,190.0,
,,,,N,Dearborn,USA,1996-05-15,MI,,C,N,10,,26283.0,False,194948.0,,Dakota,,,Dakota Joshua,N,,,,,74.0,,,8478057,,False,0,0,False,N,N,N,,Y,N,83.0,2612.0,10,Joshua,N,N,,,USA,,N,,C,Dakota Joshua,7,,N,,,L,,2017-07-19T11:07:47,,N,,,N,199.0,
0.0,,22.0,22.0,Y,Ljungby,SWE,1996-05-31,,,L,N,10,,26343.0,False,147720.0,,Pierre,,,Pierre Engvall,N,0.0,,0.0,20172018.0,77.0,,,8478115,,False,0,0,False,N,N,N,,Y,N,315.0,3224.0,10,Engvall,N,N,"18-19: if loaned to Europe, must first be offered to HV 71",,SWE,0.0,N,2018.0,L,Pierre Engvall,7,,N,,0.0,L,47.0,2017-07-19T11:05:30,,N,67500.0,,N,214.0,0.0
0.0,,20.0,20.0,N,Freeport,USA,1997-03-17,NY,,R,N,10,,26498.0,False,197800.0,,Jeremy,,,Jeremy Bracco,N,1.0,,1.0,20172018.0,71.0,,,8478404,,False,0,0,False,N,N,N,,Y,N,141.0,2768.0,10,Bracco,N,N,,,USA,1.0,N,2017.0,R,Jeremy Bracco,7,,N,,1.0,R,59.0,2017-08-31T11:40:50,,N,67500.0,E,N,181.0,1.0
0.0,,20.0,20.0,N,Laval,CAN,1996-11-11,QC,,R,N,10,,26473.0,False,156103.0,,Gabriel,,,Gabriel Gagne,N,2.0,,2.0,20172018.0,77.0,,,8478410,,False,0,0,False,N,N,N,,Y,N,15.0,2940.0,10,Gagne,N,N,,,CAN,2.0,N,2019.0,R,Gabriel Gagne,7,,N,,2.0,R,73.0,2017-08-31T11:40:50,,N,67500.0,E,N,186.0,2.0
0.0,,21.0,21.0,Y,Umea,SWE,1997-05-19,,,D,N,10,,26532.0,False,187806.0,,Jesper,,,Jesper Lindgren,N,0.0,,0.0,20172018.0,72.0,,,8478505,,False,0,0,False,N,N,N,,Y,N,315.0,3264.0,10,Lindgren,N,N,18-19: must first be offered to HPK,,SWE,0.0,N,2018.0,D,Jesper Lindgren,7,,N,,0.0,R,57.0,2016-08-29T11:59:31,,N,67500.0,E,N,165.0,0.0
,,,,N,Ogre,LVA,1997-04-04,,,L,N,10,,26505.0,False,239362.0,,Martins,,,Martins Dzierkals,N,,,,,70.0,,,8478832,,False,0,0,False,Y,N,N,,Y,N,297.0,3050.0,10,Dzierkals,N,N,,,LVA,,N,,R,Martins Dzierkals,7,,N,,,L,,2017-07-19T11:04:44,,N,0.0,E,N,173.0,
0.0,,19.0,18.0,N,Kirovograd,UKR,1996-10-01,,,L,N,10,,26562.0,False,115161.0,,Dmytro,,,Dmytro Timashov,N,2.0,,2.0,20172018.0,70.0,,,8478857,,False,0,0,False,N,N,N,,Y,N,15.0,6912.0,10,Timashov,N,N,,,UKR,1.0,N,2015.0,L,Dmytro Timashov,7,1.0,N,,1.0,L,41.0,2017-08-31T11:40:51,,N,56250.0,E,N,192.0,3.0
0.0,,23.0,23.0,N,Uxbridge,CAN,1995-06-18,ON,,L,N,10,,,False,208693.0,,Mason,,,Mason Marchment,N,0.0,,0.0,20172018.0,75.0,,,8478975,,False,0,0,False,N,N,N,,Y,N,141.0,1868.0,10,Marchment,N,N,,,,0.0,N,2018.0,L,Mason Marchment,7,,N,,0.0,L,53.0,2016-07-21T13:34:56,,N,67500.0,,N,210.0,0.0
0.0,,21.0,21.0,N,Winnipeg,CAN,1996-05-06,MB,,C,N,10,,27131.0,False,120202.0,,Adam,,,Adam Brooks,N,1.0,,1.0,20172018.0,71.0,,,8478996,,False,0,0,False,N,N,N,,Y,N,21.0,4798.0,10,Brooks,N,N,,,CAN,1.0,N,2017.0,C,Adam Brooks,7,,N,,1.0,L,77.0,2017-08-31T11:40:51,,N,67500.0,,N,180.0,1.0
0.0,,23.0,22.0,N,Vantaa,FIN,1993-10-02,,,G,N,10,,26687.0,False,45422.0,,Kasimir,,,Kasimir Kaskisuo,N,2.0,,2.0,20172018.0,74.0,,,8479288,,False,0,0,False,N,N,N,,Y,N,221.0,4736.0,10,Kaskisuo,N,N,,,FIN,2.0,N,2018.0,G,Kasimir Kaskisuo,7,,N,,2.0,L,50.0,2017-08-31T11:40:52,,N,90000.0,,N,204.0,2.0
,,,,N,Potsdam,USA,1998-04-27,NY,,D,N,10,,27111.0,False,226438.0,,James,,,James Greenway,N,,,,,77.0,,,8479363,,False,0,0,False,N,N,N,,Y,N,83.0,,10,Greenway,N,N,,,USA,,N,,D,James Greenway,7,,N,,,L,,2017-07-19T11:18:26,,N,0.0,E,N,217.0,
0.0,,23.0,23.0,N,Novosibirsk,RUS,1996-07-10,,,R,N,10,,27070.0,False,176637.0,,Yegor,,,Yegor Korshkov,N,0.0,,0.0,20172018.0,76.0,,,8479510,,False,0,0,False,N,N,N,,Y,N,297.0,3094.0,10,Korshkov,N,N,,,RUS,0.0,N,,R,Yegor Korshkov,7,,N,,0.0,L,,2017-07-19T11:09:37,,N,67500.0,E,N,180.0,0.0
,,,,N,Lipetsk,RUS,1997-04-18,,,R,N,10,,27161.0,False,268059.0,,Vladimir,,,Vladimir Bobylev,N,,,,,74.0,,,8479528,,False,0,0,False,N,N,N,,Y,N,21.0,7271.0,10,Bobylev,N,N,,,RUS,,N,,L,Vladimir Bobylev,7,,N,,,L,,2017-07-19T11:00:51,,N,0.0,E,N,202.0,
,,,,N,Moscow,RUS,1997-08-01,,,L,N,10,,27221.0,False,300931.0,,Nikolai,,,Nikolai Chebykin,N,,,,,76.0,,,8479599,,False,0,0,False,N,N,N,,Y,N,297.0,7236.0,10,Chebykin,N,N,,,RUS,,N,,L,Nikolai Chebykin,7,,N,,,L,,2017-07-19T11:03:50,,N,0.0,E,N,223.0,
0.0,,20.0,20.0,N,Ajax,CAN,1996-05-19,ON,,L,N,10,,27265.0,False,265300.0,,Michael,,,Michael Carcone,N,2.0,,2.0,20172018.0,69.0,,,8479619,,,0,0,,N,N,N,,Y,N,15.0,2904.0,10,Carcone,N,N,,,CAN,2.0,N,2019.0,L,Michael Carcone,7,,N,,2.0,L,,2017-08-31T11:40:52,,N,67500.0,,N,170.0,2.0
0.0,,21.0,21.0,Y,Thousand Oaks,USA,1995-03-31,CA,,C,N,10,,27267.0,False,87846.0,,Trevor,,,Trevor Moore,N,2.0,,2.0,20172018.0,70.0,,,8479675,,False,0,0,False,N,N,N,,Y,N,221.0,4734.0,10,Moore,N,N,Signed 2019-21 extension,,USA,2.0,N,2016.0,L,Trevor Moore,5,,N,,2.0,L,42.0,2017-08-31T11:40:53,,N,67500.0,,N,182.0,2.0
0.0,,19.0,19.0,N,Calgary,CAN,1999-01-11,AB,,G,N,10,,,False,257786.0,,Ian,,,Ian Scott,N,0.0,,0.0,20172018.0,75.0,,,8479993,,False,0,0,False,N,N,Y,,Y,N,21.0,4790.0,10,Scott,N,N,,,CAN,0.0,N,2018.0,G,Ian Scott,7,,N,,0.0,L,,2017-08-16T12:25:11,,N,90000.0,E,N,170.0,0.0
,,,,N,Joensuu,FIN,1999-03-06,,,D,N,10,,,False,302228.0,,Eemeli,,,Eemeli Rasanen,N,,,,,78.0,,,8480010,,False,0,0,False,N,N,N,,Y,N,141.0,1872.0,10,Rasanen,N,N,,,FIN,,N,,D,Eemeli Rasanen,7,,N,,,R,,2017-08-16T10:38:19,,N,0.0,E,N,223.0,
0.0,,18.0,18.0,N,Kristianstad,SWE,1999-04-30,,,D,N,10,,,False,224910.0,,Timothy,,,Timothy Liljegren,N,1.0,,1.0,20172018.0,72.0,,,8480043,,False,0,0,False,N,N,N,,Y,N,315.0,3294.0,10,Liljegren,N,N,,,SWE,0.0,N,2017.0,D,Timothy Liljegren,7,1.0,N,,0.0,R,37.0,2017-08-31T11:40:53,,N,67500.0,E,N,192.0,1.0
0.0,,23.0,23.0,Y,Vaxjo,SWE,1994-02-02,,,D,N,10,,,False,37021.0,,Calle,,,Calle Rosen,N,1.0,,1.0,20172018.0,73.0,,,8480157,,False,0,0,False,N,N,N,,Y,N,315.0,7263.0,10,Rosen,N,N,Signed 2019-2021 extension.,,SWE,1.0,N,2017.0,D,Calle Rosen,5,,N,,1.0,L,48.0,2017-08-31T11:40:53,,N,67500.0,,N,186.0,1.0
1.0,,22.0,22.0,Y,Stockholm,SWE,1995-06-18,,,D,N,10,,,False,85683.0,,Andreas,,,Andreas Borgman,N,1.0,,1.0,20172018.0,72.0,,,8480158,,False,0,0,False,N,N,N,,N,N,315.0,3230.0,10,Borgman,N,N,SIGNED 2019-20 SPC,,SWE,1.0,N,2017.0,D,Andreas Borgman,7,,N,,1.0,L,55.0,2017-08-31T11:40:53,,N,67500.0,,N,199.0,1.0
,,,,N,Toronto,CAN,1999-01-27,ON,,D,N,10,,,False,273797.0,,Fedor,,,Fedor Gordeev,N,,,,,78.0,,,8480224,,False,0,0,False,N,N,N,,Y,N,141.0,7304.0,10,Gordeev,N,N,,,CAN,,N,,D,Fedor Gordeev,7,,N,,,L,,2017-08-15T10:14:38,,N,0.0,E,N,199.0,
,,,,N,Burlington,CAN,1999-01-29,ON,,C,N,10,,,False,289231.0,,Ryan,,,Ryan McGregor,N,,,,,72.0,,,8480248,,False,0,0,False,N,N,N,,Y,N,141.0,2760.0,10,McGregor,N,N,,,CAN,,N,,C,Ryan McGregor,7,,N,,,L,,2017-08-15T16:37:02,,N,0.0,E,N,168.0,
,,,,N,Salekhard,RUS,1998-04-20,,,L,N,10,,,False,322627.0,,Vladislav,,,Vladislav Kara,N,,,,,73.0,,,8480284,,False,0,0,False,N,N,N,,Y,N,297.0,4890.0,10,Kara,N,N,,,RUS,,N,,L,Vladislav Kara,7,,N,,,L,,2017-08-15T11:54:08,,N,0.0,E,N,187.0,
,,,,N,Gloucester,CAN,1999-04-25,ON,,D,N,10,,,False,286946.0,,Ryan,,,Ryan O'Connell,N,,,,,73.0,,,8480290,,False,0,0,False,N,N,N,,Y,N,25.0,1356.0,10,O'Connell,N,N,,,CAN,,N,,D,Ryan O'Connell,7,,N,,,L,,2017-08-15T13:39:04,,N,0.0,E,N,170.0,
0.0,,21.0,20.0,N,Niagara Falls,CAN,1998-09-26,ON,,D,N,10,,,False,267652.0,,Mac,,,Mac Hollowell,N,0.0,,0.0,20172018.0,70.0,,,8480439,,False,0,0,False,N,N,N,,Y,N,141.0,2762.0,10,Hollowell,N,N,,,CAN,0.0,N,,D,Mac Hollowell,7,,N,,0.0,R,,2017-08-16T15:53:31,,N,67500.0,,N,165.0,0.0
,,,,N,Winnipeg,CAN,2000-01-05,MB,,C,N,10,,,False,201715.0,,Riley,,,Riley Stotts,N,,,,,72.0,,,8480810,,False,0,0,False,N,N,N,,Y,N,21.0,7066.0,10,Stotts,N,N,,,CAN,,N,,C,Riley Stotts,7,,N,,,L,,2018-04-06T11:01:20,,N,0.0,E,N,168.0,
,,,,N,Blansko,CZE,1999-10-20,,,D,N,10,,,False,247241.0,,Filip,,,Filip Kral,N,,,,,73.0,,,8480820,,False,0,0,False,N,N,N,,Y,N,21.0,4808.0,10,Kral,N,N,,,CZE,,N,,D,Filip Kral,7,,N,,,L,,2018-04-06T11:01:20,,N,0.0,E,N,171.0,
0.0,,18.0,18.0,Y,Uppsala,SWE,2000-03-07,,,D,N,10,,,False,289453.0,,Rasmus,,,Rasmus Sandin,N,0.0,,0.0,20172018.0,72.0,,,8480873,,False,0,0,False,N,N,N,,Y,N,141.0,2762.0,10,Sandin,N,N,"18-19: if loaned to Europe, must first be offered to Rogle",,SWE,0.0,N,2018.0,D,Rasmus Sandin,7,,N,,0.0,L,78.0,2018-04-06T11:01:20,,N,67500.0,E,N,184.0,0.0
0.0,,18.0,18.0,N,Moscow,RUS,2000-09-15,,,C,N,10,,,False,315260.0,,Semyon,,,Semyon Der-Arguchintsev,N,0.0,,0.0,20172018.0,70.0,,,8480977,,False,0,0,False,N,N,Y,,Y,N,141.0,2756.0,10,Der-Arguchintsev,N,N,,,RUS,0.0,N,2018.0,C,Semyon Der-Arguchintsev,7,,N,,0.0,R,,2018-06-23T16:52:37,,N,67500.0,E,N,159.0,0.0
,,,,N,Vasteras,SWE,1999-03-09,,,R,N,10,,,False,265859.0,,Pontus,,,Pontus Holmberg,N,,,,,70.0,,,8480995,,False,0,0,False,N,N,N,,Y,N,315.0,3336.0,10,Holmberg,N,N,,,SWE,,N,,R,Pontus Holmberg,7,,N,,,L,,2018-06-23T16:52:37,,N,0.0,E,N,174.0,
,,,,N,Greenfield Park,CAN,1999-11-08,QC,,G,N,10,,,False,305661.0,,Zachary,,,Zachary Bouthillier,N,,,,,74.0,,,8481011,,False,0,0,False,N,N,N,,Y,N,15.0,2900.0,10,Bouthillier,N,N,,,CAN,,N,,G,Zachary Bouthillier,7,,N,,,L,,2018-06-23T16:52:37,,N,0.0,E,N,185.0,
,,,,N,Togliatti,RUS,2000-01-19,,,R,N,10,,,False,420947.0,,Semyon,,,Semyon Kizimov,N,,,,,72.0,,,8481054,,False,0,0,False,N,N,N,,Y,N,297.0,3082.0,10,Kizimov,N,N,,,RUS,,N,,R,Semyon Kizimov,7,,N,,,L,,2018-06-23T17:05:11,,N,0.0,E,N,176.0,
0.0,,22.0,22.0,N,Franklin Square,USA,1997-07-22,NY,,D,N,10,,,False,262071.0,,Joseph,,,Joseph Duszak,N,0.0,,0.0,20172018.0,70.0,,,8481432,,False,0,0,False,N,N,N,,N,N,253.0,5928.0,10,Duszak,N,N,,,USA,0.0,N,,D,Joseph Duszak,7,,N,,0.0,R,,2019-03-13T12:32:37,,N,67500.0,,N,185.0,0.0
0.0,,25.0,24.0,N,OMSK,RUS,1994-10-10,,,R,N,10,,,False,,,Ilya,,,Ilya Mikheyev,N,0.0,,0.0,20172018.0,74.0,,,8481624,,,0,0,,N,N,N,,N,N,297.0,3042.0,10,Mikheyev,N,N,,,RUS,0.0,N,,R,Ilya Mikheyev,7,,N,,0.0,L,,2019-05-06T12:19:28,,N,67500.0,,N,194.0,0.0
21.0,Patrick,18.0,18.0,Y,Aneroid,CAN,1979-09-15,SK,28.0,C,N,10,,15101.0,False,3671.0,,Patrick,,,Patrick Marleau,N,21.0,,20.0,20172018.0,74.0,,,8466139,,False,0,0,False,N,N,N,,N,N,21.0,4806.0,10,Marleau,N,N,Vet Cap Exception in 2018-19 & 2019-20,,CAN,21.0,Y,2017.0,C,Patrick Marleau,5,,,,21.0,L,12.0,2017-07-10T11:40:38,,Y,3375.0,A,Y,218.0,20.0
13.0,Ron,20.0,20.0,Y,Bolton,USA,1981-03-24,CT,,D,N,10,,19568.0,False,9037.0,,Ron,8.0,,Ron Hainsey,N,17.0,,16.0,20172018.0,75.0,,,8468493,,False,0,0,False,N,N,N,,N,N,135.0,2604.0,10,Hainsey,N,N,Vet Cap Exception in 2018-19,,USA,17.0,Y,2019.0,D,Ron Hainsey,5,,,,17.0,L,2.0,2017-07-04T12:24:11,,Y,3375.0,E,Y,205.0,17.0
6.0,Jake,20.0,21.0,N,Woodstock,CAN,1989-02-21,ON,,D,N,10,,22346.0,False,13614.0,,Jake,,,Jake Muzzin,N,9.0,,9.0,20172018.0,75.0,,,8474162,,False,0,0,False,N,N,N,,N,N,141.0,2762.0,10,Muzzin,N,N,,,CAN,9.0,Y,2014.0,D,Jake Muzzin,5,,,,9.0,L,8.0,2017-07-01T09:00:53,,N,7500.0,E,Y,213.0,9.0
6.0,Jake,21.0,21.0,N,Minnetonka,USA,1990-07-04,MN,,D,N,10,,22687.0,False,18592.0,,Jake,,,Jake Gardiner,N,7.0,,7.0,20172018.0,74.0,,,8474581,,False,0,0,False,N,N,N,,N,N,23.0,4440.0,10,Gardiner,N,N,,,USA,7.0,Y,2019.0,D,Jake Gardiner,5,,,,7.0,L,51.0,2017-07-01T09:00:53,,N,13125.0,E,Y,203.0,7.0
8.0,Tyler,20.0,20.0,N,Edmonton,CAN,1989-10-06,AB,,C,N,10,,22696.0,False,11667.0,,Tyler,,,Tyler Ennis,N,9.0,,9.0,20172018.0,69.0,,,8474589,,False,0,0,False,N,N,N,,N,N,21.0,4784.0,10,Ennis,N,N,,,CAN,9.0,Y,2019.0,L,Tyler Ennis,5,,,,9.0,L,63.0,2017-08-02T16:06:28,,N,7500.0,E,Y,161.0,9.0
9.0,,19.0,18.0,N,Mississauga,CAN,1990-09-20,ON,,C,N,10,,23012.0,False,9223.0,,John,,,John Tavares,N,9.0,,9.0,20172018.0,73.0,,"Oakville, ON, Canada",8475166,,False,0,0,False,N,N,N,,N,N,141.0,1876.0,10,Tavares,N,N,,,CAN,9.0,Y,2018.0,C,John Tavares,5,,,,9.0,L,91.0,2017-07-01T09:00:54,,N,7500.0,E,Y,209.0,9.0
6.0,,19.0,18.0,N,London,CAN,1990-10-06,ON,,C,N,10,,23018.0,False,14728.0,,Nazem,,,Nazem Kadri,N,8.0,,8.0,20172018.0,72.0,,,8475172,,False,0,0,False,N,N,N,,N,N,141.0,1876.0,10,Kadri,N,N,,,CAN,8.0,Y,2016.0,C,Nazem Kadri,7,1.0,,,8.0,L,43.0,2017-07-01T09:00:54,,N,7500.0,E,Y,192.0,9.0
4.0,,19.0,19.0,N,Kosice,SVK,1992-02-18,,,D,N,10,,24020.0,False,34750.0,,Martin,,,Martin Marincin,N,6.0,,6.0,20172018.0,77.0,,,8475716,,False,0,0,False,N,N,N,,N,N,249.0,,10,Marincin,N,N,,,SVK,6.0,Y,2019.0,D,Martin Marincin,5,1.0,,,6.0,L,52.0,2017-07-01T09:00:56,,N,13125.0,E,Y,213.0,7.0
0.0,,24.0,24.0,N,Tonka Bay,USA,1992-01-30,MN,,D,N,10,,24028.0,False,46905.0,,Justin,,,Justin Holl,N,2.0,,2.0,20172018.0,76.0,,,8475718,,False,0,0,False,N,N,N,,N,N,23.0,4440.0,10,Holl,N,N,,,USA,2.0,Y,2018.0,D,Justin Holl,5,,,,2.0,R,3.0,2017-08-31T11:40:45,,N,67500.0,E,Y,205.0,2.0
2.0,,23.0,23.0,N,Toronto,CAN,1992-06-09,ON,,C,N,10,,24097.0,False,75045.0,,Zach,,,Zach Hyman,N,3.0,,3.0,20172018.0,73.0,,,8475786,,False,0,0,False,N,N,N,,N,N,397.0,,10,Hyman,N,N,,,CAN,3.0,Y,2017.0,L,Zach Hyman,5,,,,3.0,R,11.0,2017-08-31T11:40:45,,N,56250.0,E,Y,209.0,3.0
5.0,,23.0,22.0,N,Herning,DNK,1989-10-02,,,G,N,10,,24160.0,False,15205.0,,Frederik,,,Frederik Andersen,N,6.0,,6.0,20172018.0,76.0,,,8475883,,False,0,0,False,N,N,N,,N,N,315.0,3224.0,10,Andersen,N,N,,,DNK,6.0,Y,2016.0,G,Frederik Andersen,5,,,,6.0,L,31.0,2017-07-01T09:00:57,,N,15000.0,E,Y,230.0,6.0
1.0,,20.0,20.0,Y,Elmhurst,USA,1993-06-28,IL,,G,N,10,,24904.0,False,91267.0,,Garret,,,Garret Sparks,N,5.0,,5.0,20172018.0,75.0,,,8476343,,False,0,0,False,N,N,N,,Y,N,141.0,1870.0,10,Sparks,N,N,SIGNED 2019-20 SPC,,USA,5.0,Y,2017.0,G,Garret Sparks,7,,,,5.0,L,40.0,2017-08-31T11:40:46,,N,63750.0,,Y,201.0,5.0
5.0,,18.0,18.0,N,Vancouver,CAN,1994-03-09,BC,,D,N,10,,25573.0,False,41184.0,,Morgan,,,Morgan Rielly,N,6.0,,6.0,20172018.0,73.0,,,8476853,,False,0,0,False,N,N,N,,N,N,21.0,4786.0,10,Rielly,N,N,,,CAN,5.0,Y,2016.0,D,Morgan Rielly,5,1.0,,,5.0,L,44.0,2017-07-01T09:00:59,,N,15000.0,E,Y,221.0,6.0
2.0,,19.0,19.0,N,Toronto,CAN,1994-01-14,ON,,R,N,10,,25723.0,False,97341.0,,Connor,,,Connor Brown,N,4.0,,4.0,20172018.0,72.0,,,8477015,,False,0,0,False,N,N,N,,N,N,141.0,1868.0,10,Brown,N,N,,,CAN,4.0,Y,2017.0,R,Connor Brown,5,1.0,,,4.0,R,28.0,2017-08-31T11:40:47,,N,26250.0,,Y,183.0,5.0
0.0,,21.0,20.0,N,Gävle,SWE,1994-11-21,,,L,N,10,,26060.0,False,43991.0,,Andreas,,,Andreas Johnsson,N,3.0,,3.0,20172018.0,70.0,,,8477341,,False,0,0,False,N,N,N,,Y,N,315.0,3224.0,10,Johnsson,N,N,,,SWE,3.0,Y,2019.0,L,Andreas Johnsson,5,,N,,3.0,L,18.0,2017-08-31T11:40:48,,N,56250.0,,Y,181.0,3.0
1.0,,18.0,18.0,Y,Delta,CAN,1995-03-22,BC,,C,N,10,,25901.0,False,82305.0,,Nic,,,Nic Petan,N,3.0,,3.0,20172018.0,69.0,,,8477464,,False,0,0,False,N,N,N,,N,N,21.0,4794.0,10,Petan,N,N,Signed 2019-21 contract.,,CAN,3.0,Y,2018.0,C,Nic Petan,7,2.0,N,,3.0,L,19.0,2017-07-01T09:01:02,,N,26250.0,,Y,179.0,5.0
0.0,,18.0,18.0,N,Laval,CAN,1995-04-26,QC,,C,N,10,,25879.0,False,128500.0,,Frederik,,,Frederik Gauthier,N,3.0,,3.0,20172018.0,77.0,,,8477512,,False,0,0,False,N,N,N,,N,N,15.0,2920.0,10,Gauthier,N,N,,,CAN,3.0,Y,2018.0,C,Frederik Gauthier,5,2.0,N,,3.0,L,33.0,2017-08-31T11:40:48,,N,26250.0,,Y,235.0,5.0
2.0,,18.0,18.0,N,Calgary,CAN,1996-05-01,AB,,C,N,10,,26163.0,False,38703.0,,William,,,William Nylander,N,4.0,,4.0,20172018.0,72.0,,,8477939,,False,0,0,False,N,N,N,,N,N,315.0,3264.0,10,Nylander,N,N,,,SWE,3.0,Y,2018.0,R,William Nylander,5,1.0,N,,3.0,R,29.0,2017-07-01T09:01:03,,N,41250.0,E,Y,191.0,4.0
1.0,,18.0,18.0,N,Kuopio,FIN,1996-07-23,,,R,N,10,,26177.0,False,92226.0,,Kasperi,,,Kasperi Kapanen,N,4.0,,4.0,20172018.0,73.0,,,8477953,,False,0,0,False,N,N,N,,N,N,267.0,2468.0,10,Kapanen,N,N,,,FIN,2.0,Y,2019.0,R,Kasperi Kapanen,5,2.0,N,,2.0,R,24.0,2017-08-31T11:40:49,,N,41250.0,E,N,192.0,4.0
1.0,,19.0,18.0,N,Newmarket,CAN,1996-12-22,ON,,D,N,10,,26471.0,False,214673.0,,Travis,,,Travis Dermott,N,2.0,,2.0,20172018.0,72.0,,,8478408,,False,0,0,False,N,N,N,,N,N,141.0,1868.0,10,Dermott,N,N,,,CAN,1.0,Y,2015.0,D,Travis Dermott,5,1.0,N,,1.0,L,23.0,2017-08-31T11:40:50,,N,56250.0,E,N,204.0,3.0
2.0,,18.0,18.0,N,Markham,CAN,1997-05-05,ON,,C,N,10,,26441.0,False,223194.0,,Mitchell,,,Mitchell Marner,N,2.0,,2.0,20172018.0,72.0,,,8478483,,False,0,0,False,N,N,N,,N,N,141.0,1876.0,10,Marner,N,N,,,CAN,2.0,Y,2019.0,R,Mitchell Marner,5,1.0,N,,2.0,R,16.0,2017-07-01T09:01:06,,N,56250.0,E,Y,175.0,3.0
2.0,,19.0,18.0,Y,San Ramon,USA,1997-09-17,CA,,C,N,10,,27040.0,False,199898.0,,Auston,,,Auston Matthews,N,2.0,,2.0,20172018.0,75.0,,,8479318,,False,0,0,False,N,N,N,,N,N,293.0,5876.0,10,Matthews,N,N,signed 2019-2024 cont extension,,USA,2.0,Y,2016.0,C,Auston Matthews,5,,N,,2.0,L,34.0,2017-07-01T09:01:07,,N,67500.0,E,Y,223.0,2.0
0.0,,20.0,21.0,N,Dardenne Prairie,USA,1998-07-12,MO,,G,N,10,,27101.0,False,272227.0,,Joseph,,,Joseph Woll,N,0.0,,0.0,20172018.0,75.0,,,8479361,,False,0,0,False,N,N,N,,Y,N,135.0,2600.0,10,Woll,N,N,,,USA,0.0,Y,2019.0,G,Joseph Woll,7,,N,,0.0,L,35.0,2017-07-19T11:28:49,,N,90000.0,E,N,200.0,0.0
2.0,,25.0,24.0,N,Moscow,RUS,1991-10-29,,,D,N,10,,26681.0,False,34773.0,,Nikita,,,Nikita Zaitsev,N,2.0,,2.0,20172018.0,74.0,,,8479458,,False,0,0,False,N,N,N,,N,N,297.0,2978.0,10,Zaitsev,N,N,,,RUS,2.0,Y,2017.0,D,Nikita Zaitsev,5,,N,,2.0,R,22.0,2017-07-01T15:20:41,,N,67500.0,,Y,193.0,2.0
0.0,,26.0,25.0,N,Krasnogorsk,RUS,1992-10-13,,,D,N,10,,,False,77242.0,,Igor,,,Igor Ozhiganov,N,0.0,,0.0,20172018.0,74.0,,,8480943,,False,0,0,False,N,N,N,,Y,N,297.0,2978.0,10,Ozhiganov,N,N,,,RUS,0.0,Y,2019.0,D,Igor Ozhiganov,5,,N,,0.0,R,92.0,2018-05-17T15:08:22,,N,67500.0,,N,210.0,0.0
0.0,,24.0,24.0,N,Kemi,FIN,1994-05-29,,,R,N,12,,25983.0,False,73109.0,,Saku,,,Saku Maenalanen,N,0.0,,0.0,20172018.0,76.0,,,8477357,,False,0,0,False,N,N,N,,Y,N,267.0,2470.0,12,Maenalanen,N,N,,,FIN,0.0,I,2019.0,R,Saku Maenalanen,7,,N,,0.0,L,8.0,2017-06-21T21:49:28,,N,67500.0,,N,207.0,0.0
4.0,Scott,26.0,25.0,Y,Newport News,USA,1988-12-22,VA,,G,N,12,,22358.0,False,12553.0,,Scott,,,Scott Darling,N,4.0,,4.0,20172018.0,77.0,,"Lemont, IL, United States",8474152,,False,0,0,False,N,N,N,,N,N,135.0,2606.0,12,Darling,N,N,AAV > 1025.0; advise SM/ RM before processing paperwork,,USA,4.0,N,2017.0,G,Scott Darling,7,,,,4.0,L,33.0,2017-07-01T10:51:01,,N,67500.0,E,Y,226.0,4.0
,,,,N,Tramelan,CHE,1992-11-13,,,C,N,12,,24817.0,False,66536.0,,Gregory,,,Gregory Hofmann,N,,,,,72.0,,,8476345,,False,0,0,False,Y,N,N,,Y,N,293.0,5810.0,12,Hofmann,N,N,,,CHE,,N,,C,Gregory Hofmann,7,,,,,L,,2016-08-29T11:59:12,,N,,,N,200.0,
